strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,protected_release_kwh,total_cost_yuan,day_price_min,day_price_max,day_price_mean
dynamic_reserve_aware,2025-12-12,2840.7281949317835,2497.6593181842477,49787.19208209646,23276.855014512188,1289.3526512428573,0.8,52691.19632654544,371.31183814577736,1586.162197196238,2,3263.40623814538,0.0,24863.017211708426,0.2681,1.456,0.7237798611111111
dynamic_reserve_aware,2025-12-13,2497.6593181842477,2785.1723811392694,54161.16320021951,25762.58299851713,230.15448540291396,0.8,54957.38534083485,976.4963739424111,4734.619035101842,4,7660.972908611362,0.0,30497.20203361897,0.3133,1.4166,0.7296965277777777
dynamic_reserve_aware,2025-12-14,2785.1723811392694,2551.915604581639,99656.49172447495,76813.84513256306,303.0425544446447,0.8,96381.9053980994,2322.5074790360445,13300.461315899403,5,9561.625669021,0.0,90114.30644846246,0.3769,1.5687,0.9207375000000001
dynamic_reserve_aware,2025-12-15,2551.915604581639,2383.9873749208964,98007.44616929437,75453.26465765349,1261.9667480191322,0.8,94330.77010276678,864.2503586235812,6080.832743674855,6,5433.329385260916,9.042945626436563,81534.09740132834,0.3509,1.5558,0.9144402777777779
dynamic_reserve_aware,2025-12-16,2383.9873749208964,2111.225978865333,96634.2993197955,74184.1783915547,1139.2536559154294,0.8,93087.42646234237,630.8990537756165,3723.4573118789476,7,3997.4146071342907,19.505813656162218,77907.63570343364,0.3715,1.5512,0.9109138888888888
dynamic_reserve_aware,2025-12-17,2111.225978865333,2359.41988711275,95813.28117070388,72983.35558053637,2523.07745431929,0.8,92096.81292678522,1530.1919527590508,10717.336585494002,10,4841.20736844711,0.0,83700.69216603038,0.3507,1.5634,0.9088097222222221
dynamic_reserve_aware,2025-12-18,2359.41988711275,1583.6211916886457,93456.27762666836,70413.0873849558,2382.2847615677056,0.8,89710.7087904713,1152.311074682666,7043.361181101063,16,3862.1808785984945,33.41811549433487,77456.44856605686,0.3508,1.5699,0.9094777777777777
dynamic_reserve_aware,2025-12-19,1583.6211916886457,1390.9441959782766,49979.915427573185,23055.14772642271,1044.8605237723373,0.8,49754.06397797781,937.9684965358263,4133.514114016941,10,4411.342240920531,427.9233168039383,27188.66184043965,0.2621,1.394,0.7250944444444445
dynamic_reserve_aware,2025-12-20,1390.9441959782766,1719.4823141900536,46460.7715752487,20694.81383654515,677.6463248743714,0.8,48396.23181038152,1521.3891225681973,5894.449749593841,19,624.6222979246452,120.08483192528519,26589.26358613899,0.2632,1.3841,0.7189708333333333
dynamic_reserve_aware,2025-12-21,1719.4823141900536,1974.0345719711952,89826.79856667397,67078.8951130822,1024.063615089853,0.8,85436.35293597664,3778.911683704502,24545.388322342187,39,192.98219233115344,29.446615236191178,91624.28343542438,0.3905,1.5659,0.9100763888888888
dynamic_reserve_aware,2025-12-22,1974.0345719711952,2120.5982180523474,94656.7979921577,72368.25794612835,2381.187950962189,0.8,90738.42956867123,1844.8196212041157,12559.768171282185,20,3375.5714492585435,55.32467878831608,84928.02611741053,0.3709,1.5876,0.9192854166666665
dynamic_reserve_aware,2025-12-23,2120.5982180523474,1677.1434351172506,93338.2594368163,71052.42008019991,374.9047835466506,0.8,89395.0424129481,525.1400356119872,3770.5360797080975,13,2903.220735203759,36.10118057949592,74822.956159908,0.3848,1.5836,0.9126888888888889
dynamic_reserve_aware,2025-12-24,1677.1434351172506,1805.7805681263123,91864.1216658214,68628.19511988318,1902.5250710099067,0.8,87700.04611919241,2740.1603083446585,18805.860120249694,27,2390.4822219772163,42.9336025158741,87434.05524013288,0.3591,1.547,0.9082652777777778
dynamic_reserve_aware,2025-12-25,1805.7805681263123,1656.4673628591509,90476.08496011849,68376.74696088665,661.2766059677843,0.8,86671.54530091217,1972.9113207441155,12242.656566267495,23,630.352561256329,37.461409625031365,80619.40352715415,0.2502,1.6252,0.9102520833333334
dynamic_reserve_aware,2025-12-26,1656.4673628591509,1410.7604778332163,46596.62716972435,21112.444669728946,1112.8896825001843,0.8,47832.929060218456,1661.5773746009804,6046.692320429065,17,1735.1885571899463,0.0,27159.13699015801,0.278,1.4434,0.7237750000000001
dynamic_reserve_aware,2025-12-27,1410.7604778332163,1978.9122298250936,47305.63673867483,20614.308172710305,1242.2535971963023,0.8,48265.89492856394,1796.133516840866,6926.003948704607,16,1148.937025072819,0.0,27540.312121414914,0.2681,1.4076,0.7212277777777778
dynamic_reserve_aware,2025-12-28,1978.9122298250936,1865.8112533477843,92084.88186726067,69150.01165894547,844.5950338597971,0.8,88001.76161560947,2037.5498433980179,13149.343021056222,24,3287.744278937265,52.73218605675822,82299.35468000169,0.3477,1.5651,0.9058916666666667
dynamic_reserve_aware,2025-12-29,1865.8112533477843,2147.2682626362634,95358.05386218242,71983.76855011152,574.1724627348473,0.8,91542.55605432604,1515.4458357907502,10282.267870104182,13,5104.39483087403,0.0,82266.0364202157,0.3684,1.5396,0.90653125
dynamic_reserve_aware,2025-12-30,2147.2682626362634,2204.158885803046,94537.39968456962,70764.35049889877,360.31399585855377,0.8,91091.60950954966,1426.56415220597,8969.307118163313,8,5819.2275779200045,0.0,79733.65761706208,0.3684,1.5554,0.9004583333333334
dynamic_reserve_aware,2025-12-31,2204.158885803046,1717.942934481624,93392.82071017704,70299.9102073292,228.38047436662896,0.8,89472.51898304021,856.9165534926864,6345.329067161503,12,1667.8425699690556,199.66571789686225,76645.23927449071,0.3518,1.5632,0.9102437499999999
