date,time_index,emergency_purchase_kwh,price_yuan_per_kwh,emergency_cost_yuan
2025-09-15,113,0.0,1.3666,0.0
2025-09-15,114,0.0,1.3656,0.0
2025-09-15,115,325.02962368755516,1.3044,2119.8432056902348
2025-09-15,116,0.0,1.2451,0.0
2025-09-15,117,0.0,1.2818,0.0
2025-09-15,118,288.67390334096876,1.3444,1940.465978257992
2025-09-15,119,0.0,1.3607,0.0
2025-09-15,120,17.897211764752115,1.3174,117.88893389442217
2025-09-15,121,0.0,1.2795,0.0
2025-09-15,122,0.0,1.3019,0.0
2025-09-15,123,0.0,1.3583,0.0
2025-09-15,124,0.0,1.2306,0.0
2025-09-15,125,0.0,0.9968,0.0
2025-09-15,126,0.0,0.9625,0.0
2025-09-15,127,0.0,0.976,0.0
2025-09-15,128,0.0,0.9768,0.0
2025-09-15,129,0.0,1.019,0.0
2025-09-15,130,0.0,0.8008,0.0
2025-09-15,131,0.0,0.4377,0.0
2025-09-15,132,0.0,0.3864,0.0
2025-09-15,133,0.0,0.4402,0.0
2025-09-15,134,0.0,0.4558,0.0
2025-09-15,135,71.68945978950339,0.4927,176.60698419144163
2025-09-15,136,0.0,0.4878,0.0
2025-09-15,137,23.477478594776972,0.4418,51.86175021586233
2025-09-15,138,18.37887136837503,0.4355,40.019992404636625
2025-09-15,139,0.0,0.4815,0.0
2025-09-15,140,116.94166600222127,0.5037,294.5175858265943
2025-09-15,141,53.8830819735864,0.4194,112.99282289861068
2025-09-15,142,42.57692411058349,0.3886,82.72696354686373
2025-09-15,143,46.38674588013055,0.4564,105.8545540984579
2025-09-16,0,7.347464598145962,0.5097,18.725013528374983
2025-09-16,1,46.98105880345031,0.5116,120.1775484192259
2025-09-16,2,79.30347656122285,0.4667,185.05466255561353
2025-09-16,3,0.0,0.4065,0.0
2025-09-16,4,0.0,0.3877,0.0
2025-09-16,5,0.0,0.4064,0.0
2025-09-16,6,0.0,0.4056,0.0
2025-09-16,7,0.0,0.3825,0.0
2025-09-16,8,0.0,0.3741,0.0
2025-09-16,9,0.0,0.4163,0.0
2025-09-16,10,0.0,0.4448,0.0
2025-09-16,11,0.0,0.4326,0.0
2025-09-16,12,0.0,0.4137,0.0
2025-09-16,13,0.0,0.4162,0.0
2025-09-16,14,16.77033762666099,0.4404,36.9282834539075
2025-09-16,15,36.602140857309905,0.461,84.36793467609934
2025-09-16,16,28.71373301632741,0.4537,65.13710334753873
2025-09-16,17,0.0,0.4452,0.0
2025-09-16,18,39.85680026621583,0.4756,94.77947103306124
2025-09-16,19,21.133015588085186,0.4445,46.96812714451933
2025-09-16,20,0.0,0.3782,0.0
2025-09-16,21,0.0,0.4082,0.0
2025-09-16,22,9.477903494304428,0.4405,20.875082446205504
2025-09-16,23,10.962492336692321,0.4389,24.0571894328713
2025-09-16,24,5.296504929678008,0.4575,12.115755026638444
2025-09-16,25,0.0,0.4505,0.0
2025-09-16,26,0.0,0.4374,0.0
2025-09-16,27,0.0,0.4811,0.0
2025-09-16,28,0.0,0.4603,0.0
2025-09-16,29,0.0,0.4072,0.0
2025-09-16,30,0.0,0.477,0.0
2025-09-16,31,50.89607490665969,0.5218,132.78785943147514
2025-09-16,32,0.0,0.4527,0.0
2025-09-16,33,0.0,0.3778,0.0
2025-09-16,34,20.290438811678996,0.6221,63.11340992372752
2025-09-16,35,769.14625,1.012,3891.880025
2025-09-16,36,0.0,1.0241,0.0
2025-09-16,37,0.0,0.9268,0.0
2025-09-16,38,0.0,0.9155,0.0
2025-09-16,39,0.0,0.9143,0.0
2025-09-16,40,0.0,0.8761,0.0
2025-09-16,41,0.0,0.8264,0.0
2025-09-16,42,0.0,0.8241,0.0
2025-09-16,43,0.0,0.8109,0.0
2025-09-16,44,0.0,0.7524,0.0
2025-09-16,45,0.0,0.7089,0.0
2025-09-16,46,0.0,0.8871,0.0
2025-09-16,47,0.0,1.1561,0.0
2025-09-16,48,0.0,1.1574,0.0
2025-09-16,49,0.0,1.1053,0.0
2025-09-16,50,0.0,1.1084,0.0
2025-09-16,51,0.0,1.0608,0.0
2025-09-16,52,0.0,1.0071,0.0
2025-09-16,53,0.0,0.9827,0.0
2025-09-16,54,0.0,0.976,0.0
2025-09-16,55,0.0,0.9831,0.0
2025-09-16,56,0.0,0.9729,0.0
2025-09-16,57,0.0,0.9145,0.0
2025-09-16,58,0.0,0.8914,0.0
2025-09-16,59,0.0,0.9098,0.0
2025-09-16,60,0.0,0.8912,0.0
2025-09-16,61,0.0,0.8456,0.0
2025-09-16,62,0.0,0.8373,0.0
2025-09-16,63,0.0,0.8851,0.0
2025-09-16,64,0.0,0.723,0.0
2025-09-16,65,0.0,0.4574,0.0
2025-09-16,66,0.0,0.477,0.0
2025-09-16,67,0.0,0.5364,0.0
2025-09-16,68,0.0,0.497,0.0
2025-09-16,69,0.0,0.4697,0.0
2025-09-16,70,0.0,0.4799,0.0
2025-09-16,71,0.0,0.4849,0.0
2025-09-16,72,0.0,0.4354,0.0
2025-09-16,73,0.0,0.4273,0.0
2025-09-16,74,0.0,0.4537,0.0
2025-09-16,75,0.0,0.4406,0.0
2025-09-16,76,0.0,0.5886,0.0
2025-09-16,77,0.0,0.8303,0.0
2025-09-16,78,0.0,0.8731,0.0
2025-09-16,79,0.0,0.8669,0.0
2025-09-16,80,0.0,0.8883,0.0
2025-09-16,81,0.0,0.8634,0.0
2025-09-16,82,0.0,0.8652,0.0
2025-09-16,83,0.0,0.9035,0.0
2025-09-16,84,0.0,0.911,0.0
2025-09-16,85,0.0,0.9163,0.0
2025-09-16,86,0.0,0.9703,0.0
2025-09-16,87,0.0,1.0575,0.0
2025-09-16,88,0.0,0.9262,0.0
2025-09-16,89,0.0,0.6846,0.0
2025-09-16,90,0.0,0.7043,0.0
2025-09-16,91,0.0,0.7503,0.0
2025-09-16,92,0.0,0.7367,0.0
2025-09-16,93,0.0,0.8127,0.0
2025-09-16,94,0.0,0.8523,0.0
2025-09-16,95,0.0,0.8366,0.0
2025-09-16,96,0.0,0.8804,0.0
2025-09-16,97,0.0,0.92,0.0
2025-09-16,98,0.0,0.9152,0.0
2025-09-16,99,0.0,0.9005,0.0
2025-09-16,100,0.0,0.9281,0.0
2025-09-16,101,0.0,0.9928,0.0
2025-09-16,102,0.0,1.0407,0.0
2025-09-16,103,0.0,1.0656,0.0
2025-09-16,104,0.0,1.0681,0.0
2025-09-16,105,0.0,1.0679,0.0
2025-09-16,106,0.0,1.1769,0.0
2025-09-16,107,616.0997609644542,1.3248,4081.044816628544
2025-09-16,108,0.0,1.3204,0.0
2025-09-16,109,0.0,1.302,0.0
2025-09-16,110,4.726096546778535,1.3348,31.541968353199945
2025-09-16,111,4.854483333333405,1.3458,32.665818350000485
2025-09-16,112,34.04195539785951,1.342,228.42152071963733
2025-09-16,113,11.900343417800627,1.3489,80.26186618135633
2025-09-16,114,0.0,1.3713,0.0
2025-09-16,115,84.14926381594114,1.3479,567.1239634875353
2025-09-16,116,0.0,1.2973,0.0
2025-09-16,117,0.0,1.3023,0.0
2025-09-16,118,0.0,1.316,0.0
2025-09-16,119,0.0,1.3178,0.0
2025-09-16,120,33.87341320728103,1.3307,225.37675477464435
2025-09-16,121,0.0,1.32,0.0
2025-09-16,122,0.0,1.3141,0.0
2025-09-16,123,0.0,1.3525,0.0
2025-09-16,124,0.0,1.2229,0.0
2025-09-16,125,0.0,0.993,0.0
2025-09-16,126,0.0,0.9633,0.0
2025-09-16,127,0.0,0.9991,0.0
2025-09-16,128,0.0,1.0389,0.0
2025-09-16,129,0.0,1.1088,0.0
2025-09-16,130,0.0,0.8678,0.0
2025-09-16,131,0.0,0.4674,0.0
2025-09-16,132,0.0,0.4348,0.0
2025-09-16,133,0.0,0.4709,0.0
2025-09-16,134,0.0,0.4254,0.0
2025-09-16,135,0.0,0.4529,0.0
2025-09-16,136,0.0,0.4843,0.0
2025-09-16,137,0.0,0.4709,0.0
2025-09-16,138,0.0,0.4436,0.0
2025-09-16,139,0.0,0.4301,0.0
2025-09-16,140,0.0,0.4358,0.0
2025-09-16,141,0.0,0.4482,0.0
2025-09-16,142,0.0,0.4624,0.0
2025-09-16,143,0.0,0.4693,0.0
2025-09-17,0,4.383917603011923,0.4588,10.056706981309352
2025-09-17,1,0.0,0.443,0.0
2025-09-17,2,0.0,0.4237,0.0
2025-09-17,3,0.0,0.4029,0.0
2025-09-17,4,0.0,0.4406,0.0
2025-09-17,5,0.0,0.4946,0.0
2025-09-17,6,0.0,0.4595,0.0
2025-09-17,7,0.0,0.4367,0.0
2025-09-17,8,0.0,0.4462,0.0
2025-09-17,9,0.0,0.4082,0.0
2025-09-17,10,0.0,0.3795,0.0
2025-09-17,11,0.0,0.4121,0.0
2025-09-17,12,0.0,0.4903,0.0
2025-09-17,13,0.0,0.4955,0.0
2025-09-17,14,0.0,0.4391,0.0
2025-09-17,15,0.0,0.4489,0.0
2025-09-17,16,0.0,0.4958,0.0
2025-09-17,17,0.0,0.5193,0.0
2025-09-17,18,0.0,0.4937,0.0
2025-09-17,19,0.0,0.4894,0.0
2025-09-17,20,0.0,0.4832,0.0
2025-09-17,21,0.0,0.4,0.0
2025-09-17,22,0.0,0.4121,0.0
2025-09-17,23,0.0,0.4917,0.0
2025-09-17,24,0.0,0.4341,0.0
2025-09-17,25,0.0,0.3738,0.0
2025-09-17,26,0.0,0.3841,0.0
2025-09-17,27,0.0,0.4015,0.0
2025-09-17,28,0.0,0.4114,0.0
2025-09-17,29,0.0,0.4198,0.0
2025-09-17,30,0.0,0.4382,0.0
2025-09-17,31,0.0,0.4701,0.0
2025-09-17,32,0.0,0.4563,0.0
2025-09-17,33,0.0,0.3796,0.0
2025-09-17,34,0.0,0.6058,0.0
2025-09-17,35,0.0,1.0013,0.0
2025-09-17,36,0.0,1.0304,0.0
2025-09-17,37,0.0,0.9202,0.0
2025-09-17,38,0.0,0.8658,0.0
2025-09-17,39,0.0,0.8386,0.0
2025-09-17,40,0.0,0.8302,0.0
2025-09-17,41,0.0,0.8193,0.0
2025-09-17,42,0.0,0.7834,0.0
2025-09-17,43,0.0,0.774,0.0
2025-09-17,44,0.0,0.7542,0.0
2025-09-17,45,0.0,0.6762,0.0
2025-09-17,46,0.0,0.8541,0.0
2025-09-17,47,0.0,1.1749,0.0
2025-09-17,48,0.0,1.1887,0.0
2025-09-17,49,0.0,1.1601,0.0
2025-09-17,50,0.0,1.1867,0.0
2025-09-17,51,0.0,1.1032,0.0
2025-09-17,52,0.0,1.0823,0.0
2025-09-17,53,0.0,1.1403,0.0
2025-09-17,54,0.0,1.1027,0.0
2025-09-17,55,0.0,1.0125,0.0
2025-09-17,56,0.0,0.9614,0.0
2025-09-17,57,0.0,0.9962,0.0
2025-09-17,58,0.0,1.0204,0.0
2025-09-17,59,0.0,1.0058,0.0
2025-09-17,60,0.0,1.0021,0.0
2025-09-17,61,0.0,0.96,0.0
2025-09-17,62,0.0,0.9061,0.0
2025-09-17,63,0.0,0.9008,0.0
2025-09-17,64,0.0,0.7446,0.0
2025-09-17,65,0.0,0.5019,0.0
2025-09-17,66,0.0,0.4624,0.0
2025-09-17,67,0.0,0.5034,0.0
2025-09-17,68,0.0,0.5335,0.0
2025-09-17,69,0.0,0.5648,0.0
2025-09-17,70,0.0,0.4803,0.0
2025-09-17,71,0.0,0.3613,0.0
2025-09-17,72,0.0,0.4197,0.0
2025-09-17,73,0.0,0.469,0.0
2025-09-17,74,0.0,0.4001,0.0
2025-09-17,75,0.0,0.3228,0.0
2025-09-17,76,0.0,0.485,0.0
2025-09-17,77,0.0,0.7734,0.0
2025-09-17,78,0.0,0.8218,0.0
2025-09-17,79,0.0,0.816,0.0
2025-09-17,80,0.0,0.8837,0.0
2025-09-17,81,0.0,0.9477,0.0
2025-09-17,82,0.0,0.9215,0.0
2025-09-17,83,0.0,0.8673,0.0
2025-09-17,84,0.0,0.9253,0.0
2025-09-17,85,0.0,0.9623,0.0
2025-09-17,86,0.0,0.9645,0.0
2025-09-17,87,0.0,1.0172,0.0
2025-09-17,88,0.0,0.8633,0.0
2025-09-17,89,0.0,0.6037,0.0
2025-09-17,90,0.0,0.6323,0.0
2025-09-17,91,0.0,0.7398,0.0
2025-09-17,92,0.0,0.7652,0.0
2025-09-17,93,0.0,0.7571,0.0
2025-09-17,94,0.0,0.7839,0.0
2025-09-17,95,9.59408314823877,0.848,40.67891254853238
2025-09-17,96,6.250031318079891,0.8928,27.900139803908637
2025-09-17,97,1.913015094463617,0.9004,8.612393955275204
2025-09-17,98,2.242480497209408,0.9104,10.207771223297225
2025-09-17,99,18.74641115431814,0.973,91.20129026575775
2025-09-17,100,19.45008051583136,0.9972,96.97810145193516
2025-09-17,101,13.15371275956386,0.9705,63.82839116578363
2025-09-17,102,0.0,0.9753,0.0
2025-09-17,103,0.0,1.0163,0.0
2025-09-17,104,0.0,1.0532,0.0
2025-09-17,105,17.038679793382016,1.0588,90.2027708261644
2025-09-17,106,0.0,1.1492,0.0
2025-09-17,107,0.0,1.2829,0.0
2025-09-17,108,0.0,1.2942,0.0
2025-09-17,109,0.0,1.2911,0.0
2025-09-17,110,611.5046581179213,1.3228,4044.4918087919314
2025-09-17,111,0.0,1.3284,0.0
2025-09-17,112,0.0,1.322,0.0
2025-09-17,113,0.0,1.3199,0.0
2025-09-17,114,0.0,1.3218,0.0
2025-09-17,115,0.0,1.3336,0.0
2025-09-17,116,0.0,1.3385,0.0
2025-09-17,117,0.0,1.3086,0.0
2025-09-17,118,0.0,1.2685,0.0
2025-09-17,119,0.0,1.2743,0.0
2025-09-17,120,0.0,1.3529,0.0
2025-09-17,121,0.0,1.3545,0.0
2025-09-17,122,0.0,1.3029,0.0
2025-09-17,123,0.0,1.3364,0.0
2025-09-17,124,0.0,1.2004,0.0
2025-09-17,125,0.0,0.9687,0.0
2025-09-17,126,0.0,0.9897,0.0
2025-09-17,127,0.0,1.0113,0.0
2025-09-17,128,0.0,0.9812,0.0
2025-09-17,129,0.0,1.0579,0.0
2025-09-17,130,0.0,0.8489,0.0
2025-09-17,131,0.0,0.4578,0.0
2025-09-17,132,0.0,0.4183,0.0
2025-09-17,133,0.0,0.4503,0.0
2025-09-17,134,0.0,0.4242,0.0
2025-09-17,135,0.0,0.4946,0.0
2025-09-17,136,0.0,0.5164,0.0
2025-09-17,137,0.0,0.4561,0.0
2025-09-17,138,0.0,0.4352,0.0
2025-09-17,139,0.0,0.4387,0.0
2025-09-17,140,0.0,0.4489,0.0
2025-09-17,141,0.0,0.4703,0.0
2025-09-17,142,0.0,0.4631,0.0
2025-09-17,143,0.0,0.4233,0.0
2025-09-18,0,0.0,0.3905,0.0
2025-09-18,1,0.0,0.3903,0.0
2025-09-18,2,0.0,0.4153,0.0
2025-09-18,3,0.0,0.4331,0.0
2025-09-18,4,0.0,0.4266,0.0
2025-09-18,5,0.0,0.4138,0.0
2025-09-18,6,0.0,0.4281,0.0
2025-09-18,7,0.0,0.444,0.0
2025-09-18,8,0.0,0.441,0.0
2025-09-18,9,0.0,0.4192,0.0
2025-09-18,10,0.0,0.382,0.0
2025-09-18,11,0.0,0.3772,0.0
2025-09-18,12,0.0,0.4517,0.0
2025-09-18,13,0.0,0.4791,0.0
2025-09-18,14,0.0,0.4387,0.0
2025-09-18,15,0.0,0.432,0.0
2025-09-18,16,0.0,0.4525,0.0
2025-09-18,17,0.0,0.4619,0.0
2025-09-18,18,0.0,0.4368,0.0
2025-09-18,19,0.0,0.4229,0.0
2025-09-18,20,0.0,0.433,0.0
2025-09-18,21,0.0,0.4371,0.0
2025-09-18,22,0.0,0.4359,0.0
2025-09-18,23,0.0,0.4486,0.0
2025-09-18,24,0.0,0.482,0.0
2025-09-18,25,0.0,0.4596,0.0
2025-09-18,26,0.0,0.3924,0.0
2025-09-18,27,0.0,0.3817,0.0
2025-09-18,28,0.0,0.4536,0.0
2025-09-18,29,0.0,0.5124,0.0
2025-09-18,30,0.0,0.4438,0.0
2025-09-18,31,0.0,0.4519,0.0
2025-09-18,32,0.0,0.4905,0.0
2025-09-18,33,0.0,0.364,0.0
2025-09-18,34,0.0,0.5671,0.0
2025-09-18,35,0.0,0.9959,0.0
2025-09-18,36,0.0,1.0098,0.0
2025-09-18,37,0.0,0.9075,0.0
2025-09-18,38,0.0,0.9017,0.0
2025-09-18,39,0.0,0.8965,0.0
2025-09-18,40,0.0,0.8798,0.0
2025-09-18,41,0.0,0.8512,0.0
2025-09-18,42,0.0,0.8093,0.0
2025-09-18,43,0.0,0.797,0.0
2025-09-18,44,0.0,0.7663,0.0
2025-09-18,45,0.0,0.6695,0.0
2025-09-18,46,0.0,0.8464,0.0
2025-09-18,47,0.0,1.1875,0.0
2025-09-18,48,0.0,1.2141,0.0
2025-09-18,49,0.0,1.1503,0.0
2025-09-18,50,0.0,1.14,0.0
2025-09-18,51,0.0,1.0994,0.0
2025-09-18,52,0.0,1.0814,0.0
2025-09-18,53,0.0,1.0796,0.0
2025-09-18,54,0.0,1.0283,0.0
2025-09-18,55,0.0,1.0043,0.0
2025-09-18,56,0.0,0.9998,0.0
2025-09-18,57,0.0,0.9376,0.0
2025-09-18,58,0.0,0.9367,0.0
2025-09-18,59,0.0,0.9938,0.0
2025-09-18,60,0.0,0.9745,0.0
2025-09-18,61,0.0,0.9108,0.0
2025-09-18,62,0.0,0.8785,0.0
2025-09-18,63,0.0,0.8908,0.0
2025-09-18,64,0.0,0.7252,0.0
2025-09-18,65,0.0,0.4624,0.0
2025-09-18,66,0.0,0.4267,0.0
2025-09-18,67,0.0,0.4755,0.0
2025-09-18,68,0.0,0.4624,0.0
2025-09-18,69,0.0,0.3894,0.0
2025-09-18,70,0.0,0.3778,0.0
2025-09-18,71,0.0,0.4304,0.0
2025-09-18,72,0.0,0.4328,0.0
2025-09-18,73,0.0,0.3935,0.0
2025-09-18,74,0.0,0.3582,0.0
2025-09-18,75,0.0,0.3912,0.0
2025-09-18,76,0.0,0.5985,0.0
2025-09-18,77,0.0,0.8638,0.0
2025-09-18,78,0.0,0.9222,0.0
2025-09-18,79,0.0,0.8449,0.0
2025-09-18,80,0.0,0.7786,0.0
2025-09-18,81,0.0,0.8143,0.0
2025-09-18,82,0.0,0.8691,0.0
2025-09-18,83,0.0,0.89,0.0
2025-09-18,84,0.0,0.896,0.0
2025-09-18,85,0.0,0.9023,0.0
2025-09-18,86,0.0,0.9339,0.0
2025-09-18,87,0.14251666666666551,0.982,0.6997568333333276
2025-09-18,88,1.036513074364123,0.8727,4.522824799987851
2025-09-18,89,0.0,0.6739,0.0
2025-09-18,90,0.0,0.6515,0.0
2025-09-18,91,0.0,0.7296,0.0
2025-09-18,92,0.0,0.7873,0.0
2025-09-18,93,0.0,0.7812,0.0
2025-09-18,94,0.0,0.7996,0.0
2025-09-18,95,0.0,0.8491,0.0
2025-09-18,96,0.0,0.8538,0.0
2025-09-18,97,0.0,0.8606,0.0
2025-09-18,98,0.0,0.8882,0.0
2025-09-18,99,0.0,0.9048,0.0
2025-09-18,100,11.832224664936575,0.9167,54.23300175173679
2025-09-18,101,55.236137136290154,0.9352,258.2841772492928
2025-09-18,102,0.0,0.9633,0.0
2025-09-18,103,0.0,0.9891,0.0
2025-09-18,104,0.0,1.0126,0.0
2025-09-18,105,0.0,1.0581,0.0
2025-09-18,106,0.0,1.1816,0.0
2025-09-18,107,694.7995685995443,1.3309,4623.543729245667
2025-09-18,108,0.0,1.3756,0.0
2025-09-18,109,0.0,1.3378,0.0
2025-09-18,110,0.0,1.2903,0.0
2025-09-18,111,0.0,1.2941,0.0
2025-09-18,112,0.0,1.3168,0.0
2025-09-18,113,0.0,1.3358,0.0
2025-09-18,114,0.0,1.3503,0.0
2025-09-18,115,0.0,1.3205,0.0
2025-09-18,116,0.0,1.2837,0.0
2025-09-18,117,0.0,1.318,0.0
2025-09-18,118,0.0,1.3195,0.0
2025-09-18,119,0.0,1.2819,0.0
2025-09-18,120,0.0,1.3048,0.0
2025-09-18,121,0.0,1.342,0.0
2025-09-18,122,0.0,1.3804,0.0
2025-09-18,123,0.0,1.4221,0.0
2025-09-18,124,0.0,1.2608,0.0
2025-09-18,125,0.0,0.9993,0.0
2025-09-18,126,0.0,0.9703,0.0
2025-09-18,127,0.0,0.9886,0.0
2025-09-18,128,0.0,1.0017,0.0
2025-09-18,129,0.0,1.0896,0.0
2025-09-18,130,0.0,0.8282,0.0
2025-09-18,131,0.0,0.3975,0.0
2025-09-18,132,0.0,0.4376,0.0
2025-09-18,133,0.0,0.5226,0.0
2025-09-18,134,0.0,0.4401,0.0
2025-09-18,135,0.0,0.4079,0.0
2025-09-18,136,0.0,0.4106,0.0
2025-09-18,137,0.0,0.4228,0.0
2025-09-18,138,0.0,0.4565,0.0
2025-09-18,139,0.0,0.4652,0.0
2025-09-18,140,0.0,0.4532,0.0
2025-09-18,141,0.0,0.4619,0.0
2025-09-18,142,0.0,0.4224,0.0
2025-09-18,143,0.0,0.355,0.0
2025-09-19,0,0.0,0.359,0.0
2025-09-19,1,0.0,0.3809,0.0
2025-09-19,2,0.0,0.3706,0.0
2025-09-19,3,0.0,0.3335,0.0
2025-09-19,4,0.0,0.3249,0.0
2025-09-19,5,0.0,0.3648,0.0
2025-09-19,6,76.74514988217601,0.4122,158.17175390716477
2025-09-19,7,0.0,0.3796,0.0
2025-09-19,8,0.0,0.3096,0.0
2025-09-19,9,0.0,0.3343,0.0
2025-09-19,10,0.0,0.3815,0.0
2025-09-19,11,0.0,0.3621,0.0
2025-09-19,12,0.0,0.2652,0.0
2025-09-19,13,0.0,0.2464,0.0
2025-09-19,14,0.0,0.3172,0.0
2025-09-19,15,0.0,0.3434,0.0
2025-09-19,16,0.0,0.3462,0.0
2025-09-19,17,0.0,0.3409,0.0
2025-09-19,18,0.0,0.3124,0.0
2025-09-19,19,0.0,0.3086,0.0
2025-09-19,20,0.0,0.3381,0.0
2025-09-19,21,0.0,0.362,0.0
2025-09-19,22,0.0,0.3752,0.0
2025-09-19,23,0.0,0.3702,0.0
2025-09-19,24,0.0,0.3427,0.0
2025-09-19,25,0.0,0.3422,0.0
2025-09-19,26,0.0,0.3659,0.0
2025-09-19,27,0.0,0.3626,0.0
2025-09-19,28,0.0,0.351,0.0
2025-09-19,29,0.0,0.3379,0.0
2025-09-19,30,0.0,0.3186,0.0
2025-09-19,31,0.0,0.357,0.0
2025-09-19,32,0.0,0.3865,0.0
2025-09-19,33,0.0,0.3106,0.0
2025-09-19,34,0.0,0.4789,0.0
2025-09-19,35,0.0,0.8029,0.0
2025-09-19,36,0.0,0.8155,0.0
2025-09-19,37,0.0,0.733,0.0
2025-09-19,38,0.0,0.71,0.0
2025-09-19,39,0.0,0.684,0.0
2025-09-19,40,0.0,0.6756,0.0
2025-09-19,41,0.0,0.672,0.0
2025-09-19,42,0.0,0.6292,0.0
2025-09-19,43,0.0,0.6024,0.0
2025-09-19,44,0.0,0.5957,0.0
2025-09-19,45,0.0,0.584,0.0
2025-09-19,46,0.0,0.7187,0.0
2025-09-19,47,0.0,0.9171,0.0
2025-09-19,48,0.0,0.9124,0.0
2025-09-19,49,0.0,0.8138,0.0
2025-09-19,50,0.0,0.7498,0.0
2025-09-19,51,0.0,0.7472,0.0
2025-09-19,52,0.0,0.7415,0.0
2025-09-19,53,0.0,0.7198,0.0
2025-09-19,54,0.0,0.7245,0.0
2025-09-19,55,0.0,0.7266,0.0
2025-09-19,56,0.0,0.7131,0.0
2025-09-19,57,0.0,0.701,0.0
2025-09-19,58,0.0,0.6866,0.0
2025-09-19,59,0.0,0.6713,0.0
2025-09-19,60,0.0,0.6642,0.0
2025-09-19,61,0.0,0.662,0.0
2025-09-19,62,0.0,0.6617,0.0
2025-09-19,63,0.0,0.6399,0.0
2025-09-19,64,0.0,0.4892,0.0
2025-09-19,65,0.0,0.2941,0.0
2025-09-19,66,0.0,0.2636,0.0
2025-09-19,67,0.0,0.2612,0.0
2025-09-19,68,0.0,0.2432,0.0
2025-09-19,69,0.0,0.291,0.0
2025-09-19,70,0.0,0.2689,0.0
2025-09-19,71,0.0,0.2031,0.0
2025-09-19,72,0.0,0.2558,0.0
2025-09-19,73,0.0,0.2727,0.0
2025-09-19,74,0.0,0.2096,0.0
2025-09-19,75,0.0,0.2021,0.0
2025-09-19,76,0.0,0.3327,0.0
2025-09-19,77,0.0,0.5028,0.0
2025-09-19,78,0.0,0.5273,0.0
2025-09-19,79,0.0,0.531,0.0
2025-09-19,80,0.0,0.5681,0.0
2025-09-19,81,0.0,0.5756,0.0
2025-09-19,82,0.0,0.616,0.0
2025-09-19,83,0.0,0.6608,0.0
2025-09-19,84,0.0,0.6184,0.0
2025-09-19,85,0.0,0.6319,0.0
2025-09-19,86,0.0,0.7337,0.0
2025-09-19,87,0.0,0.7815,0.0
2025-09-19,88,0.0,0.629,0.0
2025-09-19,89,0.0,0.4159,0.0
2025-09-19,90,0.0,0.4414,0.0
2025-09-19,91,0.0,0.5095,0.0
2025-09-19,92,0.0,0.5057,0.0
2025-09-19,93,0.0,0.5111,0.0
2025-09-19,94,0.0,0.5549,0.0
2025-09-19,95,5.084572758087461,0.6032,15.33507143839178
2025-09-19,96,40.012716405550464,0.6062,121.27854342522345
2025-09-19,97,29.95854819638612,0.6394,95.77747858384642
2025-09-19,98,0.0,0.6911,0.0
2025-09-19,99,0.0,0.6771,0.0
2025-09-19,100,9.471066372678024,0.6905,32.69885665167088
2025-09-19,101,54.336430522265914,0.7362,200.01240075246082
2025-09-19,102,9.351811103121634,0.7237,33.83952847664563
2025-09-19,103,0.0,0.7134,0.0
2025-09-19,104,0.0,0.7084,0.0
2025-09-19,105,0.0,0.682,0.0
2025-09-19,106,0.0,0.856,0.0
2025-09-19,107,510.5033333333332,1.1661,2976.489684999999
2025-09-19,108,0.0,1.2857,0.0
2025-09-19,109,0.0,1.2337,0.0
2025-09-19,110,0.0,1.1472,0.0
2025-09-19,111,0.0,1.1409,0.0
2025-09-19,112,0.0,1.1342,0.0
2025-09-19,113,0.0,1.1152,0.0
2025-09-19,114,0.0,1.1506,0.0
2025-09-19,115,0.0,1.1561,0.0
2025-09-19,116,0.0,1.1249,0.0
2025-09-19,117,0.0,1.1396,0.0
2025-09-19,118,0.0,1.1746,0.0
2025-09-19,119,0.0,1.1873,0.0
2025-09-19,120,0.0,1.1573,0.0
2025-09-19,121,0.0,1.1084,0.0
2025-09-19,122,0.0,1.1019,0.0
2025-09-19,123,0.0,1.1598,0.0
2025-09-19,124,0.0,1.0544,0.0
2025-09-19,125,0.0,0.835,0.0
2025-09-19,126,0.0,0.7981,0.0
2025-09-19,127,0.0,0.8743,0.0
2025-09-19,128,0.0,0.9407,0.0
2025-09-19,129,0.0,0.9069,0.0
2025-09-19,130,0.0,0.6553,0.0
2025-09-19,131,0.0,0.3383,0.0
2025-09-19,132,0.0,0.2773,0.0
2025-09-19,133,0.0,0.3611,0.0
2025-09-19,134,0.0,0.4259,0.0
2025-09-19,135,0.0,0.4041,0.0
2025-09-19,136,0.0,0.3736,0.0
2025-09-19,137,0.0,0.3684,0.0
2025-09-19,138,0.0,0.3565,0.0
2025-09-19,139,0.0,0.3585,0.0
2025-09-19,140,0.0,0.3504,0.0
2025-09-19,141,0.0,0.2912,0.0
2025-09-19,142,0.0,0.3014,0.0
2025-09-19,143,0.0,0.3762,0.0
2025-09-20,0,468.6350666666666,0.3845,900.9509156666666
2025-09-20,1,0.0,0.3531,0.0
2025-09-20,2,0.0,0.3263,0.0
2025-09-20,3,0.0,0.3234,0.0
2025-09-20,4,0.0,0.3552,0.0
2025-09-20,5,0.0,0.3794,0.0
2025-09-20,6,0.0,0.3378,0.0
2025-09-20,7,0.0,0.3104,0.0
2025-09-20,8,0.0,0.323,0.0
2025-09-20,9,0.0,0.3273,0.0
