date,time_index,emergency_purchase_kwh,price_yuan_per_kwh,emergency_cost_yuan
2025-09-17,89,0.0,0.6037,0.0
2025-09-17,90,0.0,0.6323,0.0
2025-09-17,91,0.0,0.7398,0.0
2025-09-17,92,0.0,0.7652,0.0
2025-09-17,93,0.0,0.7571,0.0
2025-09-17,94,0.0,0.7839,0.0
2025-09-17,95,-0.0,0.848,-0.0
2025-09-17,96,-0.0,0.8928,-0.0
2025-09-17,97,-0.0,0.9004,-0.0
2025-09-17,98,-0.0,0.9104,-0.0
2025-09-17,99,-0.0,0.973,-0.0
2025-09-17,100,-0.0,0.9972,-0.0
2025-09-17,101,-0.0,0.9705,-0.0
2025-09-17,102,0.0,0.9753,0.0
2025-09-17,103,0.0,1.0163,0.0
2025-09-17,104,0.0,1.0532,0.0
2025-09-17,105,-0.0,1.0588,-0.0
2025-09-17,106,0.0,1.1492,0.0
2025-09-17,107,0.0,1.2829,0.0
2025-09-17,108,0.0,1.2942,0.0
2025-09-17,109,-0.0,1.2911,-0.0
2025-09-17,110,-0.0,1.3228,-0.0
2025-09-17,111,-0.0,1.3284,-0.0
2025-09-17,112,-0.0,1.322,-0.0
2025-09-17,113,-0.0,1.3199,-0.0
2025-09-17,114,-0.0,1.3218,-0.0
2025-09-17,115,-0.0,1.3336,-0.0
2025-09-17,116,-0.0,1.3385,-0.0
2025-09-17,117,-0.0,1.3086,-0.0
2025-09-17,118,0.0,1.2685,0.0
2025-09-17,119,-0.0,1.2743,-0.0
2025-09-17,120,-0.0,1.3529,-0.0
2025-09-17,121,-0.0,1.3545,-0.0
2025-09-17,122,0.0,1.3029,0.0
2025-09-17,123,-0.0,1.3364,-0.0
2025-09-17,124,0.0,1.2004,0.0
2025-09-17,125,0.0,0.9687,0.0
2025-09-17,126,0.0,0.9897,0.0
2025-09-17,127,-0.0,1.0113,-0.0
2025-09-17,128,0.0,0.9812,0.0
2025-09-17,129,0.0,1.0579,0.0
2025-09-17,130,0.0,0.8489,0.0
2025-09-17,131,-0.0,0.4578,-0.0
2025-09-17,132,0.0,0.4183,0.0
2025-09-17,133,0.0,0.4503,0.0
2025-09-17,134,0.0,0.4242,0.0
2025-09-17,135,-0.0,0.4946,-0.0
2025-09-17,136,-0.0,0.5164,-0.0
2025-09-17,137,0.0,0.4561,0.0
2025-09-17,138,0.0,0.4352,0.0
2025-09-17,139,0.0,0.4387,0.0
2025-09-17,140,0.0,0.4489,0.0
2025-09-17,141,-0.0,0.4703,-0.0
2025-09-17,142,-0.0,0.4631,-0.0
2025-09-17,143,-0.0,0.4233,-0.0
2025-09-18,0,0.0,0.3905,0.0
2025-09-18,1,0.0,0.3903,0.0
2025-09-18,2,0.0,0.4153,0.0
2025-09-18,3,0.0,0.4331,0.0
2025-09-18,4,0.0,0.4266,0.0
2025-09-18,5,0.0,0.4138,0.0
2025-09-18,6,0.0,0.4281,0.0
2025-09-18,7,0.0,0.444,0.0
2025-09-18,8,-0.0,0.441,-0.0
2025-09-18,9,0.0,0.4192,0.0
2025-09-18,10,0.0,0.382,0.0
2025-09-18,11,0.0,0.3772,0.0
2025-09-18,12,0.0,0.4517,0.0
2025-09-18,13,-0.0,0.4791,-0.0
2025-09-18,14,0.0,0.4387,0.0
2025-09-18,15,0.0,0.432,0.0
2025-09-18,16,0.0,0.4525,0.0
2025-09-18,17,0.0,0.4619,0.0
2025-09-18,18,0.0,0.4368,0.0
2025-09-18,19,0.0,0.4229,0.0
2025-09-18,20,0.0,0.433,0.0
2025-09-18,21,0.0,0.4371,0.0
2025-09-18,22,0.0,0.4359,0.0
2025-09-18,23,0.0,0.4486,0.0
2025-09-18,24,0.0,0.482,0.0
2025-09-18,25,0.0,0.4596,0.0
2025-09-18,26,0.0,0.3924,0.0
2025-09-18,27,0.0,0.3817,0.0
2025-09-18,28,0.0,0.4536,0.0
2025-09-18,29,0.0,0.5124,0.0
2025-09-18,30,0.0,0.4438,0.0
2025-09-18,31,0.0,0.4519,0.0
2025-09-18,32,-0.0,0.4905,-0.0
2025-09-18,33,0.0,0.364,0.0
2025-09-18,34,0.0,0.5671,0.0
2025-09-18,35,-0.0,0.9959,-0.0
2025-09-18,36,-0.0,1.0098,-0.0
2025-09-18,37,-0.0,0.9075,-0.0
2025-09-18,38,-0.0,0.9017,-0.0
2025-09-18,39,-0.0,0.8965,-0.0
2025-09-18,40,-0.0,0.8798,-0.0
2025-09-18,41,0.0,0.8512,0.0
2025-09-18,42,0.0,0.8093,0.0
2025-09-18,43,0.0,0.797,0.0
2025-09-18,44,0.0,0.7663,0.0
2025-09-18,45,0.0,0.6695,0.0
2025-09-18,46,0.0,0.8464,0.0
2025-09-18,47,-0.0,1.1875,-0.0
2025-09-18,48,-0.0,1.2141,-0.0
2025-09-18,49,-0.0,1.1503,-0.0
2025-09-18,50,-0.0,1.14,-0.0
2025-09-18,51,-0.0,1.0994,-0.0
2025-09-18,52,-0.0,1.0814,-0.0
2025-09-18,53,-0.0,1.0796,-0.0
2025-09-18,54,-0.0,1.0283,-0.0
2025-09-18,55,-0.0,1.0043,-0.0
2025-09-18,56,-0.0,0.9998,-0.0
2025-09-18,57,0.0,0.9376,0.0
2025-09-18,58,0.0,0.9367,0.0
2025-09-18,59,0.0,0.9938,0.0
2025-09-18,60,0.0,0.9745,0.0
2025-09-18,61,0.0,0.9108,0.0
2025-09-18,62,0.0,0.8785,0.0
2025-09-18,63,0.0,0.8908,0.0
2025-09-18,64,0.0,0.7252,0.0
2025-09-18,65,0.0,0.4624,0.0
2025-09-18,66,0.0,0.4267,0.0
2025-09-18,67,0.0,0.4755,0.0
2025-09-18,68,0.0,0.4624,0.0
2025-09-18,69,0.0,0.3894,0.0
2025-09-18,70,0.0,0.3778,0.0
2025-09-18,71,0.0,0.4304,0.0
2025-09-18,72,0.0,0.4328,0.0
2025-09-18,73,0.0,0.3935,0.0
2025-09-18,74,0.0,0.3582,0.0
2025-09-18,75,0.0,0.3912,0.0
2025-09-18,76,0.0,0.5985,0.0
2025-09-18,77,0.0,0.8638,0.0
2025-09-18,78,0.0,0.9222,0.0
2025-09-18,79,0.0,0.8449,0.0
2025-09-18,80,0.0,0.7786,0.0
2025-09-18,81,0.0,0.8143,0.0
2025-09-18,82,0.0,0.8691,0.0
2025-09-18,83,0.0,0.89,0.0
2025-09-18,84,0.0,0.896,0.0
2025-09-18,85,0.0,0.9023,0.0
2025-09-18,86,0.0,0.9339,0.0
2025-09-18,87,-0.0,0.982,-0.0
2025-09-18,88,-0.0,0.8727,-0.0
2025-09-18,89,0.0,0.6739,0.0
2025-09-18,90,0.0,0.6515,0.0
2025-09-18,91,0.0,0.7296,0.0
2025-09-18,92,0.0,0.7873,0.0
2025-09-18,93,0.0,0.7812,0.0
2025-09-18,94,0.0,0.7996,0.0
2025-09-18,95,0.0,0.8491,0.0
2025-09-18,96,0.0,0.8538,0.0
2025-09-18,97,0.0,0.8606,0.0
2025-09-18,98,0.0,0.8882,0.0
2025-09-18,99,0.0,0.9048,0.0
2025-09-18,100,-0.0,0.9167,-0.0
2025-09-18,101,-0.0,0.9352,-0.0
2025-09-18,102,0.0,0.9633,0.0
2025-09-18,103,0.0,0.9891,0.0
2025-09-18,104,0.0,1.0126,0.0
2025-09-18,105,0.0,1.0581,0.0
2025-09-18,106,0.0,1.1816,0.0
2025-09-18,107,-0.0,1.3309,-0.0
2025-09-18,108,-0.0,1.3756,-0.0
2025-09-18,109,-0.0,1.3378,-0.0
2025-09-18,110,-0.0,1.2903,-0.0
2025-09-18,111,0.0,1.2941,0.0
2025-09-18,112,0.0,1.3168,0.0
2025-09-18,113,-0.0,1.3358,-0.0
2025-09-18,114,-0.0,1.3503,-0.0
2025-09-18,115,-0.0,1.3205,-0.0
2025-09-18,116,-0.0,1.2837,-0.0
2025-09-18,117,-0.0,1.318,-0.0
2025-09-18,118,-0.0,1.3195,-0.0
2025-09-18,119,0.0,1.2819,0.0
2025-09-18,120,0.0,1.3048,0.0
2025-09-18,121,-0.0,1.342,-0.0
2025-09-18,122,-0.0,1.3804,-0.0
2025-09-18,123,-0.0,1.4221,-0.0
2025-09-18,124,-0.0,1.2608,-0.0
2025-09-18,125,0.0,0.9993,0.0
2025-09-18,126,0.0,0.9703,0.0
2025-09-18,127,0.0,0.9886,0.0
2025-09-18,128,-0.0,1.0017,-0.0
2025-09-18,129,-0.0,1.0896,-0.0
2025-09-18,130,-0.0,0.8282,-0.0
2025-09-18,131,0.0,0.3975,0.0
2025-09-18,132,0.0,0.4376,0.0
2025-09-18,133,-0.0,0.5226,-0.0
2025-09-18,134,0.0,0.4401,0.0
2025-09-18,135,0.0,0.4079,0.0
2025-09-18,136,0.0,0.4106,0.0
2025-09-18,137,0.0,0.4228,0.0
2025-09-18,138,0.0,0.4565,0.0
2025-09-18,139,-0.0,0.4652,-0.0
2025-09-18,140,0.0,0.4532,0.0
2025-09-18,141,-0.0,0.4619,-0.0
2025-09-18,142,-0.0,0.4224,-0.0
2025-09-18,143,0.0,0.355,0.0
2025-09-19,0,0.0,0.359,0.0
2025-09-19,1,0.0,0.3809,0.0
2025-09-19,2,0.0,0.3706,0.0
2025-09-19,3,0.0,0.3335,0.0
2025-09-19,4,0.0,0.3249,0.0
2025-09-19,5,-0.0,0.3648,-0.0
2025-09-19,6,-0.0,0.4122,-0.0
2025-09-19,7,0.0,0.3796,0.0
2025-09-19,8,0.0,0.3096,0.0
2025-09-19,9,-0.0,0.3343,-0.0
2025-09-19,10,-0.0,0.3815,-0.0
2025-09-19,11,0.0,0.3621,0.0
2025-09-19,12,0.0,0.2652,0.0
2025-09-19,13,0.0,0.2464,0.0
2025-09-19,14,0.0,0.3172,0.0
2025-09-19,15,0.0,0.3434,0.0
2025-09-19,16,0.0,0.3462,0.0
2025-09-19,17,0.0,0.3409,0.0
2025-09-19,18,0.0,0.3124,0.0
2025-09-19,19,0.0,0.3086,0.0
2025-09-19,20,0.0,0.3381,0.0
2025-09-19,21,0.0,0.362,0.0
2025-09-19,22,0.0,0.3752,0.0
2025-09-19,23,0.0,0.3702,0.0
2025-09-19,24,0.0,0.3427,0.0
2025-09-19,25,0.0,0.3422,0.0
2025-09-19,26,0.0,0.3659,0.0
2025-09-19,27,0.0,0.3626,0.0
2025-09-19,28,0.0,0.351,0.0
2025-09-19,29,0.0,0.3379,0.0
2025-09-19,30,0.0,0.3186,0.0
2025-09-19,31,0.0,0.357,0.0
2025-09-19,32,0.0,0.3865,0.0
2025-09-19,33,0.0,0.3106,0.0
2025-09-19,34,-0.0,0.4789,-0.0
2025-09-19,35,-0.0,0.8029,-0.0
2025-09-19,36,-0.0,0.8155,-0.0
2025-09-19,37,-0.0,0.733,-0.0
2025-09-19,38,-0.0,0.71,-0.0
2025-09-19,39,-0.0,0.684,-0.0
2025-09-19,40,-0.0,0.6756,-0.0
2025-09-19,41,-0.0,0.672,-0.0
2025-09-19,42,-0.0,0.6292,-0.0
2025-09-19,43,-0.0,0.6024,-0.0
2025-09-19,44,-0.0,0.5957,-0.0
2025-09-19,45,-0.0,0.584,-0.0
2025-09-19,46,-0.0,0.7187,-0.0
2025-09-19,47,0.0,0.9171,0.0
2025-09-19,48,0.0,0.9124,0.0
2025-09-19,49,0.0,0.8138,0.0
2025-09-19,50,0.0,0.7498,0.0
2025-09-19,51,0.0,0.7472,0.0
2025-09-19,52,0.0,0.7415,0.0
2025-09-19,53,0.0,0.7198,0.0
2025-09-19,54,0.0,0.7245,0.0
2025-09-19,55,0.0,0.7266,0.0
2025-09-19,56,0.0,0.7131,0.0
2025-09-19,57,0.0,0.701,0.0
2025-09-19,58,0.0,0.6866,0.0
2025-09-19,59,0.0,0.6713,0.0
2025-09-19,60,0.0,0.6642,0.0
2025-09-19,61,0.0,0.662,0.0
2025-09-19,62,0.0,0.6617,0.0
2025-09-19,63,0.0,0.6399,0.0
2025-09-19,64,0.0,0.4892,0.0
2025-09-19,65,0.0,0.2941,0.0
2025-09-19,66,0.0,0.2636,0.0
2025-09-19,67,0.0,0.2612,0.0
2025-09-19,68,0.0,0.2432,0.0
2025-09-19,69,0.0,0.291,0.0
2025-09-19,70,0.0,0.2689,0.0
2025-09-19,71,0.0,0.2031,0.0
2025-09-19,72,0.0,0.2558,0.0
2025-09-19,73,0.0,0.2727,0.0
2025-09-19,74,0.0,0.2096,0.0
2025-09-19,75,0.0,0.2021,0.0
2025-09-19,76,0.0,0.3327,0.0
2025-09-19,77,0.0,0.5028,0.0
2025-09-19,78,0.0,0.5273,0.0
2025-09-19,79,0.0,0.531,0.0
2025-09-19,80,0.0,0.5681,0.0
2025-09-19,81,0.0,0.5756,0.0
2025-09-19,82,0.0,0.616,0.0
2025-09-19,83,0.0,0.6608,0.0
2025-09-19,84,0.0,0.6184,0.0
2025-09-19,85,0.0,0.6319,0.0
2025-09-19,86,0.0,0.7337,0.0
2025-09-19,87,0.0,0.7815,0.0
2025-09-19,88,0.0,0.629,0.0
2025-09-19,89,0.0,0.4159,0.0
2025-09-19,90,0.0,0.4414,0.0
2025-09-19,91,0.0,0.5095,0.0
2025-09-19,92,0.0,0.5057,0.0
2025-09-19,93,0.0,0.5111,0.0
2025-09-19,94,0.0,0.5549,0.0
2025-09-19,95,-0.0,0.6032,-0.0
2025-09-19,96,-0.0,0.6062,-0.0
2025-09-19,97,-0.0,0.6394,-0.0
2025-09-19,98,0.0,0.6911,0.0
2025-09-19,99,0.0,0.6771,0.0
2025-09-19,100,-0.0,0.6905,-0.0
2025-09-19,101,-0.0,0.7362,-0.0
2025-09-19,102,-0.0,0.7237,-0.0
2025-09-19,103,0.0,0.7134,0.0
2025-09-19,104,0.0,0.7084,0.0
2025-09-19,105,0.0,0.682,0.0
2025-09-19,106,0.0,0.856,0.0
2025-09-19,107,-0.0,1.1661,-0.0
2025-09-19,108,-0.0,1.2857,-0.0
2025-09-19,109,-0.0,1.2337,-0.0
2025-09-19,110,-0.0,1.1472,-0.0
2025-09-19,111,-0.0,1.1409,-0.0
2025-09-19,112,-0.0,1.1342,-0.0
2025-09-19,113,-0.0,1.1152,-0.0
2025-09-19,114,-0.0,1.1506,-0.0
2025-09-19,115,-0.0,1.1561,-0.0
2025-09-19,116,-0.0,1.1249,-0.0
2025-09-19,117,-0.0,1.1396,-0.0
2025-09-19,118,-0.0,1.1746,-0.0
2025-09-19,119,-0.0,1.1873,-0.0
2025-09-19,120,-0.0,1.1573,-0.0
2025-09-19,121,0.0,1.1084,0.0
2025-09-19,122,0.0,1.1019,0.0
2025-09-19,123,-0.0,1.1598,-0.0
2025-09-19,124,0.0,1.0544,0.0
2025-09-19,125,0.0,0.835,0.0
2025-09-19,126,0.0,0.7981,0.0
2025-09-19,127,0.0,0.8743,0.0
2025-09-19,128,-0.0,0.9407,-0.0
2025-09-19,129,0.0,0.9069,0.0
2025-09-19,130,0.0,0.6553,0.0
2025-09-19,131,0.0,0.3383,0.0
2025-09-19,132,0.0,0.2773,0.0
2025-09-19,133,0.0,0.3611,0.0
2025-09-19,134,-0.0,0.4259,-0.0
2025-09-19,135,-0.0,0.4041,-0.0
2025-09-19,136,0.0,0.3736,0.0
2025-09-19,137,0.0,0.3684,0.0
2025-09-19,138,0.0,0.3565,0.0
2025-09-19,139,0.0,0.3585,0.0
2025-09-19,140,0.0,0.3504,0.0
2025-09-19,141,0.0,0.2912,0.0
2025-09-19,142,0.0,0.3014,0.0
2025-09-19,143,-0.0,0.3762,-0.0
2025-09-20,0,-0.0,0.3845,-0.0
2025-09-20,1,0.0,0.3531,0.0
2025-09-20,2,0.0,0.3263,0.0
2025-09-20,3,0.0,0.3234,0.0
2025-09-20,4,-0.0,0.3552,-0.0
2025-09-20,5,0.0,0.3794,0.0
2025-09-20,6,0.0,0.3378,0.0
2025-09-20,7,0.0,0.3104,0.0
2025-09-20,8,0.0,0.323,0.0
2025-09-20,9,0.0,0.3273,0.0
2025-09-20,10,0.0,0.3367,0.0
2025-09-20,11,0.0,0.3359,0.0
2025-09-20,12,0.0,0.2915,0.0
2025-09-20,13,0.0,0.2741,0.0
2025-09-20,14,0.0,0.3015,0.0
2025-09-20,15,0.0,0.3197,0.0
2025-09-20,16,0.0,0.3098,0.0
2025-09-20,17,0.0,0.3208,0.0
2025-09-20,18,-0.0,0.4049,-0.0
2025-09-20,19,-0.0,0.4043,-0.0
2025-09-20,20,0.0,0.3241,0.0
2025-09-20,21,0.0,0.3257,0.0
2025-09-20,22,0.0,0.3349,0.0
2025-09-20,23,0.0,0.3329,0.0
2025-09-20,24,0.0,0.374,0.0
2025-09-20,25,0.0,0.3463,0.0
2025-09-20,26,0.0,0.272,0.0
2025-09-20,27,0.0,0.2936,0.0
2025-09-20,28,0.0,0.3315,0.0
2025-09-20,29,0.0,0.3338,0.0
2025-09-20,30,0.0,0.3312,0.0
2025-09-20,31,0.0,0.3411,0.0
2025-09-20,32,0.0,0.3216,0.0
2025-09-20,33,0.0,0.2605,0.0
2025-09-20,34,-0.0,0.4634,-0.0
2025-09-20,35,-0.0,0.7959,-0.0
2025-09-20,36,-0.0,0.7909,-0.0
2025-09-20,37,-0.0,0.7201,-0.0
2025-09-20,38,-0.0,0.7232,-0.0
2025-09-20,39,-0.0,0.6748,-0.0
2025-09-20,40,-0.0,0.6724,-0.0
2025-09-20,41,-0.0,0.7136,-0.0
2025-09-20,42,-0.0,0.6806,-0.0
2025-09-20,43,-0.0,0.63,-0.0
2025-09-20,44,-0.0,0.5929,-0.0
2025-09-20,45,-0.0,0.5649,-0.0
2025-09-20,46,-0.0,0.6736,-0.0
2025-09-20,47,0.0,0.8518,0.0
2025-09-20,48,0.0,0.8873,0.0
2025-09-20,49,0.0,0.8931,0.0
2025-09-20,50,0.0,0.8907,0.0
2025-09-20,51,0.0,0.7954,0.0
2025-09-20,52,0.0,0.7897,0.0
2025-09-20,53,0.0,0.8523,0.0
2025-09-20,54,0.0,0.7823,0.0
2025-09-20,55,0.0,0.7373,0.0
2025-09-20,56,0.0,0.7505,0.0
2025-09-20,57,0.0,0.6936,0.0
2025-09-20,58,0.0,0.6541,0.0
2025-09-20,59,0.0,0.6459,0.0
2025-09-20,60,0.0,0.5939,0.0
2025-09-20,61,0.0,0.5831,0.0
2025-09-20,62,0.0,0.6366,0.0
2025-09-20,63,0.0,0.6512,0.0
2025-09-20,64,0.0,0.448,0.0
2025-09-20,65,0.0,0.1829,0.0
2025-09-20,66,0.0,0.2008,0.0
2025-09-20,67,0.0,0.207,0.0
2025-09-20,68,0.0,0.1428,0.0
2025-09-20,69,0.0,0.2322,0.0
2025-09-20,70,0.0,0.2481,0.0
2025-09-20,71,0.0,0.1684,0.0
2025-09-20,72,0.0,0.2064,0.0
2025-09-20,73,0.0,0.2328,0.0
2025-09-20,74,0.0,0.1665,0.0
2025-09-20,75,0.0,0.0958,0.0
2025-09-20,76,0.0,0.2254,0.0
2025-09-20,77,0.0,0.4829,0.0
2025-09-20,78,0.0,0.5833,0.0
2025-09-20,79,0.0,0.6052,0.0
2025-09-20,80,0.0,0.6226,0.0
2025-09-20,81,0.0,0.6227,0.0
2025-09-20,82,0.0,0.6371,0.0
2025-09-20,83,0.0,0.6686,0.0
2025-09-20,84,0.0,0.685,0.0
2025-09-20,85,0.0,0.6807,0.0
2025-09-20,86,0.0,0.6819,0.0
2025-09-20,87,0.0,0.7028,0.0
2025-09-20,88,0.0,0.6196,0.0
2025-09-20,89,0.0,0.4655,0.0
2025-09-20,90,0.0,0.4182,0.0
2025-09-20,91,0.0,0.466,0.0
2025-09-20,92,0.0,0.5269,0.0
2025-09-20,93,0.0,0.5376,0.0
2025-09-20,94,-0.0,0.5832,-0.0
2025-09-20,95,-0.0,0.6376,-0.0
2025-09-20,96,0.0,0.5913,0.0
2025-09-20,97,0.0,0.5904,0.0
2025-09-20,98,0.0,0.6839,0.0
2025-09-20,99,-0.0,0.7608,-0.0
2025-09-20,100,0.0,0.7281,0.0
2025-09-20,101,0.0,0.6616,0.0
2025-09-20,102,0.0,0.7226,0.0
2025-09-20,103,0.0,0.7711,0.0
2025-09-20,104,0.0,0.7399,0.0
2025-09-20,105,0.0,0.7302,0.0
2025-09-20,106,0.0,0.9075,0.0
2025-09-20,107,-0.0,1.166,-0.0
2025-09-20,108,-0.0,1.2154,-0.0
2025-09-20,109,-0.0,1.1603,-0.0
2025-09-20,110,0.0,1.1062,0.0
2025-09-20,111,0.0,1.074,0.0
2025-09-20,112,-0.0,1.1427,-0.0
2025-09-20,113,-0.0,1.2342,-0.0
2025-09-20,114,-0.0,1.1802,-0.0
2025-09-20,115,-0.0,1.1331,-0.0
2025-09-20,116,-0.0,1.1509,-0.0
2025-09-20,117,-0.0,1.144,-0.0
2025-09-20,118,-0.0,1.1388,-0.0
2025-09-20,119,-0.0,1.1546,-0.0
2025-09-20,120,-0.0,1.1705,-0.0
2025-09-20,121,-0.0,1.1573,-0.0
2025-09-20,122,-0.0,1.1634,-0.0
2025-09-20,123,-0.0,1.2367,-0.0
2025-09-20,124,-0.0,1.1237,-0.0
2025-09-20,125,-0.0,0.8573,-0.0
2025-09-20,126,0.0,0.7473,0.0
2025-09-20,127,0.0,0.7623,0.0
2025-09-20,128,0.0,0.8144,0.0
2025-09-20,129,0.0,0.8237,0.0
2025-09-20,130,0.0,0.625,0.0
2025-09-20,131,0.0,0.3558,0.0
2025-09-20,132,0.0,0.3436,0.0
2025-09-20,133,0.0,0.3837,0.0
2025-09-20,134,0.0,0.3482,0.0
2025-09-20,135,0.0,0.3132,0.0
2025-09-20,136,0.0,0.3196,0.0
2025-09-20,137,0.0,0.3538,0.0
2025-09-20,138,0.0,0.367,0.0
2025-09-20,139,0.0,0.3456,0.0
2025-09-20,140,0.0,0.3152,0.0
2025-09-20,141,0.0,0.3242,0.0
2025-09-20,142,0.0,0.3891,0.0
2025-09-20,143,-0.0,0.4536,-0.0
2025-09-21,0,0.0,0.4351,0.0
2025-09-21,1,0.0,0.3996,0.0
2025-09-21,2,0.0,0.4124,0.0
2025-09-21,3,-0.0,0.47,-0.0
2025-09-21,4,0.0,0.4552,0.0
2025-09-21,5,0.0,0.3859,0.0
2025-09-21,6,0.0,0.3982,0.0
2025-09-21,7,0.0,0.4487,0.0
2025-09-21,8,-0.0,0.4758,-0.0
2025-09-21,9,0.0,0.4639,0.0
2025-09-21,10,0.0,0.465,0.0
2025-09-21,11,0.0,0.4768,0.0
2025-09-21,12,0.0,0.4493,0.0
2025-09-21,13,0.0,0.4221,0.0
2025-09-21,14,0.0,0.4292,0.0
2025-09-21,15,0.0,0.4607,0.0
2025-09-21,16,0.0,0.4504,0.0
2025-09-21,17,0.0,0.4181,0.0
2025-09-21,18,0.0,0.4478,0.0
2025-09-21,19,0.0,0.4822,0.0
2025-09-21,20,0.0,0.4809,0.0
2025-09-21,21,0.0,0.4588,0.0
2025-09-21,22,0.0,0.4437,0.0
2025-09-21,23,0.0,0.4407,0.0
2025-09-21,24,0.0,0.4379,0.0
2025-09-21,25,0.0,0.4537,0.0
2025-09-21,26,0.0,0.4603,0.0
2025-09-21,27,0.0,0.4123,0.0
2025-09-21,28,0.0,0.4047,0.0
2025-09-21,29,0.0,0.4478,0.0
2025-09-21,30,0.0,0.455,0.0
2025-09-21,31,0.0,0.4346,0.0
2025-09-21,32,0.0,0.4108,0.0
2025-09-21,33,0.0,0.4309,0.0
2025-09-21,34,0.0,0.6556,0.0
2025-09-21,35,-0.0,0.9505,-0.0
2025-09-21,36,-0.0,0.9861,-0.0
2025-09-21,37,-0.0,0.9358,-0.0
2025-09-21,38,-0.0,0.9233,-0.0
2025-09-21,39,-0.0,0.9085,-0.0
2025-09-21,40,-0.0,0.9074,-0.0
2025-09-21,41,-0.0,0.8905,-0.0
2025-09-21,42,0.0,0.8082,0.0
2025-09-21,43,0.0,0.769,0.0
2025-09-21,44,0.0,0.7319,0.0
2025-09-21,45,0.0,0.6037,0.0
2025-09-21,46,0.0,0.8052,0.0
2025-09-21,47,-0.0,1.2037,-0.0
2025-09-21,48,-0.0,1.2065,-0.0
2025-09-21,49,-0.0,1.1058,-0.0
2025-09-21,50,-0.0,1.0835,-0.0
2025-09-21,51,-0.0,1.0276,-0.0
2025-09-21,52,-0.0,1.0008,-0.0
2025-09-21,53,0.0,1.0048,0.0
2025-09-21,54,0.0,0.9729,0.0
2025-09-21,55,0.0,0.9922,0.0
2025-09-21,56,0.0,1.0161,0.0
2025-09-21,57,0.0,0.9092,0.0
2025-09-21,58,0.0,0.864,0.0
2025-09-21,59,0.0,0.9205,0.0
2025-09-21,60,0.0,0.9245,0.0
2025-09-21,61,0.0,0.8935,0.0
2025-09-21,62,0.0,0.864,0.0
2025-09-21,63,0.0,0.8286,0.0
2025-09-21,64,0.0,0.7119,0.0
2025-09-21,65,0.0,0.5586,0.0
2025-09-21,66,0.0,0.5028,0.0
2025-09-21,67,0.0,0.4935,0.0
2025-09-21,68,0.0,0.4922,0.0
2025-09-21,69,0.0,0.5092,0.0
2025-09-21,70,0.0,0.5101,0.0
2025-09-21,71,0.0,0.482,0.0
2025-09-21,72,0.0,0.4468,0.0
2025-09-21,73,0.0,0.433,0.0
2025-09-21,74,0.0,0.4219,0.0
2025-09-21,75,0.0,0.4025,0.0
2025-09-21,76,0.0,0.5719,0.0
2025-09-21,77,0.0,0.8345,0.0
2025-09-21,78,0.0,0.8735,0.0
2025-09-21,79,0.0,0.8573,0.0
2025-09-21,80,0.0,0.8941,0.0
2025-09-21,81,0.0,0.917,0.0
2025-09-21,82,0.0,0.9048,0.0
2025-09-21,83,0.0,0.8809,0.0
2025-09-21,84,0.0,0.8831,0.0
2025-09-21,85,0.0,0.8829,0.0
2025-09-21,86,0.0,0.8997,0.0
2025-09-21,87,0.0,0.9543,0.0
2025-09-21,88,-0.0,0.8331,-0.0
2025-09-21,89,0.0,0.632,0.0
2025-09-21,90,0.0,0.6725,0.0
2025-09-21,91,0.0,0.7164,0.0
2025-09-21,92,0.0,0.6901,0.0
2025-09-21,93,0.0,0.7577,0.0
2025-09-21,94,0.0,0.8092,0.0
2025-09-21,95,0.0,0.8131,0.0
2025-09-21,96,-0.0,0.8604,-0.0
2025-09-21,97,0.0,0.9335,0.0
2025-09-21,98,0.0,0.9915,0.0
2025-09-21,99,0.0,1.0118,0.0
2025-09-21,100,0.0,1.0203,0.0
2025-09-21,101,0.0,1.0293,0.0
2025-09-21,102,-0.0,1.037,-0.0
2025-09-21,103,-0.0,1.0845,-0.0
2025-09-21,104,0.0,1.1253,0.0
2025-09-21,105,0.0,1.0831,0.0
2025-09-21,106,0.0,1.1454,0.0
2025-09-21,107,-0.0,1.3068,-0.0
2025-09-21,108,-0.0,1.3615,-0.0
2025-09-21,109,-0.0,1.3414,-0.0
2025-09-21,110,-0.0,1.3285,-0.0
2025-09-21,111,-0.0,1.3634,-0.0
2025-09-21,112,-0.0,1.3742,-0.0
2025-09-21,113,-0.0,1.3402,-0.0
2025-09-21,114,-0.0,1.3118,-0.0
2025-09-21,115,-0.0,1.3045,-0.0
2025-09-21,116,-0.0,1.3182,-0.0
2025-09-21,117,-0.0,1.3395,-0.0
2025-09-21,118,-0.0,1.3287,-0.0
2025-09-21,119,0.0,1.2995,0.0
2025-09-21,120,0.0,1.3013,0.0
2025-09-21,121,0.0,1.2918,0.0
2025-09-21,122,0.0,1.2938,0.0
2025-09-21,123,-0.0,1.3523,-0.0
2025-09-21,124,-0.0,1.2587,-0.0
2025-09-21,125,0.0,1.0498,0.0
2025-09-21,126,0.0,0.9822,0.0
2025-09-21,127,0.0,0.9608,0.0
2025-09-21,128,0.0,0.9753,0.0
2025-09-21,129,-0.0,1.0713,-0.0
2025-09-21,130,-0.0,0.8433,-0.0
2025-09-21,131,0.0,0.4338,0.0
2025-09-21,132,0.0,0.4176,0.0
