issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh
2025-12-09 00:00:00,2025-12-09 16:20:00,980,1237.6017666666667,206.2669611111111
2025-12-09 00:00:00,2025-12-09 16:30:00,990,929.5815,154.93025
2025-12-09 00:00:00,2025-12-09 16:40:00,1000,621.5612333333333,103.59353888888889
2025-12-09 00:00:00,2025-12-09 16:50:00,1010,313.5409666666667,52.25682777777778
2025-12-09 00:00:00,2025-12-09 17:00:00,1020,5.5207,0.9201166666666666
2025-12-09 00:00:00,2025-12-09 17:10:00,1030,4.600583333333333,0.7667638888888888
2025-12-09 00:00:00,2025-12-09 17:20:00,1040,3.6804666666666663,0.613411111111111
2025-12-09 00:00:00,2025-12-09 17:30:00,1050,2.76035,0.4600583333333333
2025-12-09 00:00:00,2025-12-09 17:40:00,1060,1.8402333333333334,0.30670555555555556
2025-12-09 00:00:00,2025-12-09 17:50:00,1070,0.9201166666666667,0.15335277777777778
2025-12-09 00:00:00,2025-12-09 18:00:00,1080,0.0,0.0
2025-12-09 00:00:00,2025-12-09 18:10:00,1090,0.0,0.0
2025-12-09 00:00:00,2025-12-09 18:20:00,1100,0.0,0.0
2025-12-09 00:00:00,2025-12-09 18:30:00,1110,0.0,0.0
2025-12-09 00:00:00,2025-12-09 18:40:00,1120,0.0,0.0
2025-12-09 00:00:00,2025-12-09 18:50:00,1130,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:00:00,1140,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:10:00,1150,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:20:00,1160,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:30:00,1170,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:40:00,1180,0.0,0.0
2025-12-09 00:00:00,2025-12-09 19:50:00,1190,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:00:00,1200,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:10:00,1210,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:20:00,1220,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:30:00,1230,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:40:00,1240,0.0,0.0
2025-12-09 00:00:00,2025-12-09 20:50:00,1250,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:00:00,1260,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:10:00,1270,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:20:00,1280,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:30:00,1290,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:40:00,1300,0.0,0.0
2025-12-09 00:00:00,2025-12-09 21:50:00,1310,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:00:00,1320,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:10:00,1330,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:20:00,1340,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:30:00,1350,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:40:00,1360,0.0,0.0
2025-12-09 00:00:00,2025-12-09 22:50:00,1370,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:00:00,1380,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:10:00,1390,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:20:00,1400,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:30:00,1410,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:40:00,1420,0.0,0.0
2025-12-09 00:00:00,2025-12-09 23:50:00,1430,0.0,0.0
2025-12-09 00:00:00,2025-12-10 00:00:00,1440,0.0,0.0
2025-12-09 06:00:00,2025-12-09 07:00:00,60,4.4536,0.7422666666666666
2025-12-09 06:00:00,2025-12-09 07:10:00,70,254.81736666666663,42.469561111111105
2025-12-09 06:00:00,2025-12-09 07:20:00,80,505.18113333333326,84.19685555555554
2025-12-09 06:00:00,2025-12-09 07:30:00,90,755.5448999999999,125.92414999999998
2025-12-09 06:00:00,2025-12-09 07:40:00,100,1005.9086666666666,167.65144444444442
2025-12-09 06:00:00,2025-12-09 07:50:00,110,1256.272433333333,209.37873888888885
2025-12-09 06:00:00,2025-12-09 08:00:00,120,1506.6362,251.10603333333333
2025-12-09 06:00:00,2025-12-09 08:10:00,130,1808.1982333333333,301.3663722222222
2025-12-09 06:00:00,2025-12-09 08:20:00,140,2109.7602666666667,351.6267111111111
2025-12-09 06:00:00,2025-12-09 08:30:00,150,2411.3223,401.88705
2025-12-09 06:00:00,2025-12-09 08:40:00,160,2712.8843333333334,452.1473888888889
2025-12-09 06:00:00,2025-12-09 08:50:00,170,3014.4463666666666,502.4077277777778
2025-12-09 06:00:00,2025-12-09 09:00:00,180,3316.0084,552.6680666666667
2025-12-09 06:00:00,2025-12-09 09:10:00,190,3586.4497833333335,597.7416305555556
2025-12-09 06:00:00,2025-12-09 09:20:00,200,3856.891166666667,642.8151944444445
2025-12-09 06:00:00,2025-12-09 09:30:00,210,4127.33255,687.8887583333334
2025-12-09 06:00:00,2025-12-09 09:40:00,220,4397.773933333333,732.9623222222222
2025-12-09 06:00:00,2025-12-09 09:50:00,230,4668.215316666667,778.0358861111112
2025-12-09 06:00:00,2025-12-09 10:00:00,240,4938.6567,823.1094499999999
2025-12-09 06:00:00,2025-12-09 10:10:00,250,5116.0071,852.6678499999999
2025-12-09 06:00:00,2025-12-09 10:20:00,260,5293.3575,882.22625
2025-12-09 06:00:00,2025-12-09 10:30:00,270,5470.707899999999,911.7846499999999
2025-12-09 06:00:00,2025-12-09 10:40:00,280,5648.0583,941.34305
2025-12-09 06:00:00,2025-12-09 10:50:00,290,5825.4087,970.90145
2025-12-09 06:00:00,2025-12-09 11:00:00,300,6002.7591,1000.4598500000001
2025-12-09 06:00:00,2025-12-09 11:10:00,310,6020.562716666667,1003.4271194444445
2025-12-09 06:00:00,2025-12-09 11:20:00,320,6038.366333333333,1006.3943888888889
2025-12-09 06:00:00,2025-12-09 11:30:00,330,6056.16995,1009.3616583333334
2025-12-09 06:00:00,2025-12-09 11:40:00,340,6073.973566666667,1012.3289277777777
2025-12-09 06:00:00,2025-12-09 11:50:00,350,6091.777183333334,1015.2961972222223
2025-12-09 06:00:00,2025-12-09 12:00:00,360,6109.5808,1018.2634666666667
2025-12-09 06:00:00,2025-12-09 12:10:00,370,6108.833866666667,1018.1389777777778
2025-12-09 06:00:00,2025-12-09 12:20:00,380,6108.086933333333,1018.0144888888889
2025-12-09 06:00:00,2025-12-09 12:30:00,390,6107.34,1017.89
2025-12-09 06:00:00,2025-12-09 12:40:00,400,6106.593066666666,1017.7655111111111
2025-12-09 06:00:00,2025-12-09 12:50:00,410,6105.8461333333335,1017.6410222222222
2025-12-09 06:00:00,2025-12-09 13:00:00,420,6105.0992,1017.5165333333333
2025-12-09 06:00:00,2025-12-09 13:10:00,430,5893.3,982.2166666666667
2025-12-09 06:00:00,2025-12-09 13:20:00,440,5681.5008,946.9168
2025-12-09 06:00:00,2025-12-09 13:30:00,450,5469.7016,911.6169333333333
2025-12-09 06:00:00,2025-12-09 13:40:00,460,5257.9024,876.3170666666666
2025-12-09 06:00:00,2025-12-09 13:50:00,470,5046.1032000000005,841.0172000000001
2025-12-09 06:00:00,2025-12-09 14:00:00,480,4834.304,805.7173333333334
2025-12-09 06:00:00,2025-12-09 14:10:00,490,4511.714583333333,751.9524305555556
2025-12-09 06:00:00,2025-12-09 14:20:00,500,4189.125166666667,698.1875277777777
2025-12-09 06:00:00,2025-12-09 14:30:00,510,3866.53575,644.422625
2025-12-09 06:00:00,2025-12-09 14:40:00,520,3543.9463333333333,590.6577222222222
2025-12-09 06:00:00,2025-12-09 14:50:00,530,3221.3569166666666,536.8928194444444
2025-12-09 06:00:00,2025-12-09 15:00:00,540,2898.7675,483.12791666666664
2025-12-09 06:00:00,2025-12-09 15:10:00,550,2659.773166666667,443.2955277777778
2025-12-09 06:00:00,2025-12-09 15:20:00,560,2420.7788333333333,403.46313888888886
2025-12-09 06:00:00,2025-12-09 15:30:00,570,2181.7845,363.63075000000003
2025-12-09 06:00:00,2025-12-09 15:40:00,580,1942.7901666666667,323.7983611111111
2025-12-09 06:00:00,2025-12-09 15:50:00,590,1703.7958333333333,283.9659722222222
2025-12-09 06:00:00,2025-12-09 16:00:00,600,1464.8015,244.13358333333335
2025-12-09 06:00:00,2025-12-09 16:10:00,610,1221.39015,203.565025
2025-12-09 06:00:00,2025-12-09 16:20:00,620,977.9788000000001,162.9964666666667
2025-12-09 06:00:00,2025-12-09 16:30:00,630,734.56745,122.42790833333333
2025-12-09 06:00:00,2025-12-09 16:40:00,640,491.15610000000004,81.85935
2025-12-09 06:00:00,2025-12-09 16:50:00,650,247.74475000000004,41.29079166666667
2025-12-09 06:00:00,2025-12-09 17:00:00,660,4.3334,0.7222333333333334
2025-12-09 06:00:00,2025-12-09 17:10:00,670,3.6111666666666666,0.6018611111111111
2025-12-09 06:00:00,2025-12-09 17:20:00,680,2.8889333333333336,0.4814888888888889
2025-12-09 06:00:00,2025-12-09 17:30:00,690,2.1667,0.3611166666666667
2025-12-09 06:00:00,2025-12-09 17:40:00,700,1.4444666666666668,0.24074444444444446
2025-12-09 06:00:00,2025-12-09 17:50:00,710,0.7222333333333335,0.12037222222222226
2025-12-09 06:00:00,2025-12-09 18:00:00,720,0.0,0.0
2025-12-09 06:00:00,2025-12-09 18:10:00,730,0.0,0.0
2025-12-09 06:00:00,2025-12-09 18:20:00,740,0.0,0.0
2025-12-09 06:00:00,2025-12-09 18:30:00,750,0.0,0.0
2025-12-09 06:00:00,2025-12-09 18:40:00,760,0.0,0.0
2025-12-09 06:00:00,2025-12-09 18:50:00,770,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:00:00,780,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:10:00,790,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:20:00,800,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:30:00,810,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:40:00,820,0.0,0.0
2025-12-09 06:00:00,2025-12-09 19:50:00,830,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:00:00,840,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:10:00,850,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:20:00,860,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:30:00,870,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:40:00,880,0.0,0.0
2025-12-09 06:00:00,2025-12-09 20:50:00,890,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:00:00,900,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:10:00,910,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:20:00,920,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:30:00,930,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:40:00,940,0.0,0.0
2025-12-09 06:00:00,2025-12-09 21:50:00,950,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:00:00,960,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:10:00,970,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:20:00,980,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:30:00,990,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:40:00,1000,0.0,0.0
2025-12-09 06:00:00,2025-12-09 22:50:00,1010,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:00:00,1020,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:10:00,1030,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:20:00,1040,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:30:00,1050,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:40:00,1060,0.0,0.0
2025-12-09 06:00:00,2025-12-09 23:50:00,1070,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:00:00,1080,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:10:00,1090,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:20:00,1100,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:30:00,1110,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:40:00,1120,0.0,0.0
2025-12-09 06:00:00,2025-12-10 00:50:00,1130,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:00:00,1140,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:10:00,1150,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:20:00,1160,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:30:00,1170,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:40:00,1180,0.0,0.0
2025-12-09 06:00:00,2025-12-10 01:50:00,1190,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:00:00,1200,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:10:00,1210,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:20:00,1220,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:30:00,1230,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:40:00,1240,0.0,0.0
2025-12-09 06:00:00,2025-12-10 02:50:00,1250,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:00:00,1260,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:10:00,1270,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:20:00,1280,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:30:00,1290,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:40:00,1300,0.0,0.0
2025-12-09 06:00:00,2025-12-10 03:50:00,1310,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:00:00,1320,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:10:00,1330,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:20:00,1340,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:30:00,1350,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:40:00,1360,0.0,0.0
2025-12-09 06:00:00,2025-12-10 04:50:00,1370,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:00:00,1380,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:10:00,1390,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:20:00,1400,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:30:00,1410,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:40:00,1420,0.0,0.0
2025-12-09 06:00:00,2025-12-10 05:50:00,1430,0.0,0.0
2025-12-09 06:00:00,2025-12-10 06:00:00,1440,0.0,0.0
2025-12-09 12:00:00,2025-12-09 13:00:00,60,5943.1809,990.53015
2025-12-09 12:00:00,2025-12-09 13:10:00,70,5718.168866666667,953.0281444444445
2025-12-09 12:00:00,2025-12-09 13:20:00,80,5493.156833333333,915.5261388888889
2025-12-09 12:00:00,2025-12-09 13:30:00,90,5268.1448,878.0241333333333
2025-12-09 12:00:00,2025-12-09 13:40:00,100,5043.132766666667,840.5221277777778
2025-12-09 12:00:00,2025-12-09 13:50:00,110,4818.120733333333,803.0201222222222
2025-12-09 12:00:00,2025-12-09 14:00:00,120,4593.1087,765.5181166666666
2025-12-09 12:00:00,2025-12-09 14:10:00,130,4336.60645,722.7677416666667
2025-12-09 12:00:00,2025-12-09 14:20:00,140,4080.1041999999998,680.0173666666666
2025-12-09 12:00:00,2025-12-09 14:30:00,150,3823.60195,637.2669916666667
2025-12-09 12:00:00,2025-12-09 14:40:00,160,3567.0997,594.5166166666667
2025-12-09 12:00:00,2025-12-09 14:50:00,170,3310.59745,551.7662416666667
2025-12-09 12:00:00,2025-12-09 15:00:00,180,3054.0952,509.0158666666667
2025-12-09 12:00:00,2025-12-09 15:10:00,190,2811.1209166666667,468.5201527777778
2025-12-09 12:00:00,2025-12-09 15:20:00,200,2568.1466333333333,428.0244388888889
2025-12-09 12:00:00,2025-12-09 15:30:00,210,2325.1723500000003,387.52872500000007
2025-12-09 12:00:00,2025-12-09 15:40:00,220,2082.198066666667,347.03301111111114
2025-12-09 12:00:00,2025-12-09 15:50:00,230,1839.2237833333334,306.5372972222222
2025-12-09 12:00:00,2025-12-09 16:00:00,240,1596.2495,266.04158333333334
2025-12-09 12:00:00,2025-12-09 16:10:00,250,1331.0344,221.83906666666667
2025-12-09 12:00:00,2025-12-09 16:20:00,260,1065.8192999999999,177.63654999999997
2025-12-09 12:00:00,2025-12-09 16:30:00,270,800.6042,133.43403333333333
2025-12-09 12:00:00,2025-12-09 16:40:00,280,535.3891,89.23151666666666
2025-12-09 12:00:00,2025-12-09 16:50:00,290,270.17400000000004,45.029
2025-12-09 12:00:00,2025-12-09 17:00:00,300,4.9589,0.8264833333333333
2025-12-09 12:00:00,2025-12-09 17:10:00,310,4.132416666666667,0.6887361111111111
2025-12-09 12:00:00,2025-12-09 17:20:00,320,3.3059333333333334,0.5509888888888889
2025-12-09 12:00:00,2025-12-09 17:30:00,330,2.47945,0.4132416666666667
2025-12-09 12:00:00,2025-12-09 17:40:00,340,1.6529666666666667,0.27549444444444443
2025-12-09 12:00:00,2025-12-09 17:50:00,350,0.8264833333333335,0.13774722222222224
2025-12-09 12:00:00,2025-12-09 18:00:00,360,0.0,0.0
2025-12-09 12:00:00,2025-12-09 18:10:00,370,0.0,0.0
2025-12-09 12:00:00,2025-12-09 18:20:00,380,0.0,0.0
2025-12-09 12:00:00,2025-12-09 18:30:00,390,0.0,0.0
2025-12-09 12:00:00,2025-12-09 18:40:00,400,0.0,0.0
2025-12-09 12:00:00,2025-12-09 18:50:00,410,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:00:00,420,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:10:00,430,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:20:00,440,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:30:00,450,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:40:00,460,0.0,0.0
2025-12-09 12:00:00,2025-12-09 19:50:00,470,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:00:00,480,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:10:00,490,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:20:00,500,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:30:00,510,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:40:00,520,0.0,0.0
2025-12-09 12:00:00,2025-12-09 20:50:00,530,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:00:00,540,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:10:00,550,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:20:00,560,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:30:00,570,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:40:00,580,0.0,0.0
2025-12-09 12:00:00,2025-12-09 21:50:00,590,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:00:00,600,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:10:00,610,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:20:00,620,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:30:00,630,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:40:00,640,0.0,0.0
2025-12-09 12:00:00,2025-12-09 22:50:00,650,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:00:00,660,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:10:00,670,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:20:00,680,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:30:00,690,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:40:00,700,0.0,0.0
2025-12-09 12:00:00,2025-12-09 23:50:00,710,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:00:00,720,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:10:00,730,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:20:00,740,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:30:00,750,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:40:00,760,0.0,0.0
2025-12-09 12:00:00,2025-12-10 00:50:00,770,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:00:00,780,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:10:00,790,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:20:00,800,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:30:00,810,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:40:00,820,0.0,0.0
2025-12-09 12:00:00,2025-12-10 01:50:00,830,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:00:00,840,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:10:00,850,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:20:00,860,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:30:00,870,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:40:00,880,0.0,0.0
2025-12-09 12:00:00,2025-12-10 02:50:00,890,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:00:00,900,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:10:00,910,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:20:00,920,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:30:00,930,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:40:00,940,0.0,0.0
2025-12-09 12:00:00,2025-12-10 03:50:00,950,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:00:00,960,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:10:00,970,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:20:00,980,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:30:00,990,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:40:00,1000,0.0,0.0
2025-12-09 12:00:00,2025-12-10 04:50:00,1010,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:00:00,1020,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:10:00,1030,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:20:00,1040,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:30:00,1050,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:40:00,1060,0.0,0.0
2025-12-09 12:00:00,2025-12-10 05:50:00,1070,0.0,0.0
2025-12-09 12:00:00,2025-12-10 06:00:00,1080,0.0,0.0
2025-12-09 12:00:00,2025-12-10 06:10:00,1090,0.25966666666666666,0.043277777777777776
2025-12-09 12:00:00,2025-12-10 06:20:00,1100,0.5193333333333333,0.08655555555555555
2025-12-09 12:00:00,2025-12-10 06:30:00,1110,0.779,0.12983333333333333
2025-12-09 12:00:00,2025-12-10 06:40:00,1120,1.0386666666666666,0.1731111111111111
2025-12-09 12:00:00,2025-12-10 06:50:00,1130,1.2983333333333333,0.21638888888888888
2025-12-09 12:00:00,2025-12-10 07:00:00,1140,1.558,0.25966666666666666
2025-12-09 12:00:00,2025-12-10 07:10:00,1150,251.22560000000001,41.87093333333333
2025-12-09 12:00:00,2025-12-10 07:20:00,1160,500.89320000000004,83.4822
2025-12-09 12:00:00,2025-12-10 07:30:00,1170,750.5608,125.09346666666666
2025-12-09 12:00:00,2025-12-10 07:40:00,1180,1000.2284000000001,166.70473333333334
2025-12-09 12:00:00,2025-12-10 07:50:00,1190,1249.896,208.316
2025-12-09 12:00:00,2025-12-10 08:00:00,1200,1499.5636,249.92726666666667
2025-12-09 12:00:00,2025-12-10 08:10:00,1210,1810.0452833333334,301.6742138888889
2025-12-09 12:00:00,2025-12-10 08:20:00,1220,2120.526966666667,353.42116111111113
2025-12-09 12:00:00,2025-12-10 08:30:00,1230,2431.00865,405.16810833333335
2025-12-09 12:00:00,2025-12-10 08:40:00,1240,2741.490333333333,456.9150555555555
2025-12-09 12:00:00,2025-12-10 08:50:00,1250,3051.9720166666666,508.6620027777778
2025-12-09 12:00:00,2025-12-10 09:00:00,1260,3362.4537,560.40895
2025-12-09 12:00:00,2025-12-10 09:10:00,1270,3601.4581333333335,600.2430222222223
2025-12-09 12:00:00,2025-12-10 09:20:00,1280,3840.4625666666666,640.0770944444445
2025-12-09 12:00:00,2025-12-10 09:30:00,1290,4079.467,679.9111666666666
2025-12-09 12:00:00,2025-12-10 09:40:00,1300,4318.471433333333,719.7452388888888
2025-12-09 12:00:00,2025-12-10 09:50:00,1310,4557.475866666667,759.5793111111111
2025-12-09 12:00:00,2025-12-10 10:00:00,1320,4796.4803,799.4133833333334
2025-12-09 12:00:00,2025-12-10 10:10:00,1330,4912.249816666666,818.7083027777777
2025-12-09 12:00:00,2025-12-10 10:20:00,1340,5028.019333333334,838.0032222222222
2025-12-09 12:00:00,2025-12-10 10:30:00,1350,5143.78885,857.2981416666667
2025-12-09 12:00:00,2025-12-10 10:40:00,1360,5259.558366666666,876.5930611111111
2025-12-09 12:00:00,2025-12-10 10:50:00,1370,5375.327883333333,895.8879805555556
2025-12-09 12:00:00,2025-12-10 11:00:00,1380,5491.0974,915.1828999999999
2025-12-09 12:00:00,2025-12-10 11:10:00,1390,5529.351533333333,921.5585888888887
2025-12-09 12:00:00,2025-12-10 11:20:00,1400,5567.605666666666,927.9342777777778
2025-12-09 12:00:00,2025-12-10 11:30:00,1410,5605.859799999999,934.3099666666666
2025-12-09 12:00:00,2025-12-10 11:40:00,1420,5644.113933333333,940.6856555555555
2025-12-09 12:00:00,2025-12-10 11:50:00,1430,5682.368066666666,947.0613444444443
2025-12-09 12:00:00,2025-12-10 12:00:00,1440,5720.6222,953.4370333333333
2025-12-09 18:00:00,2025-12-09 19:00:00,60,0.0,0.0
2025-12-09 18:00:00,2025-12-09 19:10:00,70,0.0,0.0
2025-12-09 18:00:00,2025-12-09 19:20:00,80,0.0,0.0
2025-12-09 18:00:00,2025-12-09 19:30:00,90,0.0,0.0
2025-12-09 18:00:00,2025-12-09 19:40:00,100,0.0,0.0
2025-12-09 18:00:00,2025-12-09 19:50:00,110,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:00:00,120,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:10:00,130,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:20:00,140,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:30:00,150,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:40:00,160,0.0,0.0
2025-12-09 18:00:00,2025-12-09 20:50:00,170,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:00:00,180,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:10:00,190,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:20:00,200,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:30:00,210,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:40:00,220,0.0,0.0
2025-12-09 18:00:00,2025-12-09 21:50:00,230,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:00:00,240,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:10:00,250,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:20:00,260,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:30:00,270,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:40:00,280,0.0,0.0
2025-12-09 18:00:00,2025-12-09 22:50:00,290,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:00:00,300,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:10:00,310,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:20:00,320,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:30:00,330,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:40:00,340,0.0,0.0
2025-12-09 18:00:00,2025-12-09 23:50:00,350,0.0,0.0
